NewsDate,NewsTitle,Path,URL
20200302,금융산업 혁신정책 주요 내용,..\rawdata\기업별 관련기사\_공통\20200302 금융산업 혁신정책 주요 내용.md,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=001&aid=0011441639
20200302,"은행·보험사, 혁신창업기업도 자회사 가능...음식배달·헬스케어 허용","..\rawdata\기업별 관련기사\_공통\20200302 은행·보험사, 혁신창업기업도 자회사 가능...음식배달·헬스케어 허용.md",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=014&aid=0004381915
20200303,몇 번의 클릭으로 은퇴 설계 '척척',..\rawdata\기업별 관련기사\은행\하나은행\20200303 몇 번의 클릭으로 은퇴 설계 '척척'.md,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=015&aid=0004300440
20200303,자산관리도 AI로…30년치 빅데이터 분석해 금융시장 예측,..\rawdata\기업별 관련기사\은행\하나은행\20200303 자산관리도 AI로…30년치 빅데이터 분석해 금융시장 예측.md,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=015&aid=0004300443
20200303,몇 번의 클릭으로 은퇴 설계 '척척',..\rawdata\기업별 관련기사\은행\IBK기업은행\20200303 몇 번의 클릭으로 은퇴 설계 '척척'.md,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=015&aid=0004300440
20200303,자산관리도 AI로…30년치 빅데이터 분석해 금융시장 예측,..\rawdata\기업별 관련기사\은행\IBK기업은행\20200303 자산관리도 AI로…30년치 빅데이터 분석해 금융시장 예측.md,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=015&aid=0004300443
20200303,몇 번의 클릭으로 은퇴 설계 '척척',..\rawdata\기업별 관련기사\은행\신한은행\20200303 몇 번의 클릭으로 은퇴 설계 '척척'.md,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=015&aid=0004300440
20200303,자산관리도 AI로…30년치 빅데이터 분석해 금융시장 예측,..\rawdata\기업별 관련기사\은행\신한은행\20200303 자산관리도 AI로…30년치 빅데이터 분석해 금융시장 예측.md,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=015&aid=0004300443
20200303,농협중앙회發 '인사태풍'…행장 등 7명 사임,..\rawdata\기업별 관련기사\금융그룹\농협중앙회\20200303 농협중앙회發 '인사태풍'…행장 등 7명 사임.md,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=015&aid=0004300518
20200303,자산관리도 AI로…30년치 빅데이터 분석해 금융시장 예측,..\rawdata\기업별 관련기사\은행\우리은행\20200303 자산관리도 AI로…30년치 빅데이터 분석해 금융시장 예측.md,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=015&aid=0004300443
20200303,데이터 3법이 궁금해요! - 우리금융경영연구소,..\rawdata\기업별 관련기사\_공통\20200303 데이터 3법이 궁금해요! - 우리금융경영연구소.md,http://toktokmagazine.com/?p=339795
20200303,자산관리도 AI로…30년치 빅데이터 분석해 금융시장 예측,..\rawdata\기업별 관련기사\은행\KB국민은행\20200303 자산관리도 AI로…30년치 빅데이터 분석해 금융시장 예측.md,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=015&aid=0004300443
20200303,몇 번의 클릭으로 은퇴 설계 '척척',..\rawdata\기업별 관련기사\은행\우리은행\20200303 몇 번의 클릭으로 은퇴 설계 '척척'.md,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=015&aid=0004300440
20200303,자산관리도 AI로…30년치 빅데이터 분석해 금융시장 예측,..\rawdata\기업별 관련기사\은행\NH농협은행\20200303 자산관리도 AI로…30년치 빅데이터 분석해 금융시장 예측.md,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=015&aid=0004300443
20200303,핀테크 제휴 카드 '두둑한 캐시백' 없어지나,..\rawdata\기업별 관련기사\카드사\_카드사 공통\20200303 핀테크 제휴 카드 '두둑한 캐시백' 없어지나.md,https://www.hankyung.com/economy/article/2020030297661
20200303,몇 번의 클릭으로 은퇴 설계 '척척',..\rawdata\기업별 관련기사\은행\KB국민은행\20200303 몇 번의 클릭으로 은퇴 설계 '척척'.md,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=015&aid=0004300440
20200303,몇 번의 클릭으로 은퇴 설계 '척척',..\rawdata\기업별 관련기사\은행\NH농협은행\20200303 몇 번의 클릭으로 은퇴 설계 '척척'.md,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=015&aid=0004300440
20200303,농협중앙회發 '인사태풍'…행장 등 7명 사임,..\rawdata\기업별 관련기사\은행\NH농협은행\20200303 농협중앙회發 '인사태풍'…행장 등 7명 사임.md,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=015&aid=0004300518
20200304,이성희發 농협 인사태풍…이대훈 행장 사임,..\rawdata\기업별 관련기사\금융그룹\농협중앙회\20200304 이성희發 농협 인사태풍…이대훈 행장 사임.md,https://www.mk.co.kr/news/economy/view/2020/03/224723/
20200304,"신한금융, 코로나 대응 '50억 모금 캠페인'","..\rawdata\기업별 관련기사\금융그룹\신한금융그룹\20200304 신한금융, 코로나 대응 '50억 모금 캠페인'.md",https://www.hankyung.com/economy/article/202003032343i
20200304,"금융위, 삼성전자 'ETF 비중 30% 캡' 규제 폐지에도…'지수 상한제' 밀어붙이는 거래소","..\rawdata\기업별 관련기사\금융공기업\한국거래소\20200304 금융위, 삼성전자 'ETF 비중 30% 캡' 규제 폐지에도…'지수 상한제' 밀어붙이는 거래소.md",https://www.hankyung.com/finance/article/202003032011i
20200304,이성희發 농협 인사태풍…이대훈 행장 사임,..\rawdata\기업별 관련기사\은행\NH농협은행\20200304 이성희發 농협 인사태풍…이대훈 행장 사임.md,https://www.mk.co.kr/news/economy/view/2020/03/224723/
20200305,"손태승 우리금융 회장 연임, 법원에 달렸다","..\rawdata\기업별 관련기사\금융그룹\우리금융그룹\20200305 손태승 우리금융 회장 연임, 법원에 달렸다.md",http://news.khan.co.kr/kh_news/khan_art_view.html?art_id=202003042043035
20200306,"수수료 수익 의존 '직격탄'…하나카드, 사업다각화로 체질 개선","..\rawdata\기업별 관련기사\카드사\하나카드\20200306 수수료 수익 의존 '직격탄'…하나카드, 사업다각화로 체질 개선.md",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=277&aid=0004637897
20200306,코로나 집콕 늘자 自保(자보) 손해율은 뚝,..\rawdata\기업별 관련기사\보험사\손보사\삼성화재\20200306 코로나 집콕 늘자 自保(자보) 손해율은 뚝.md,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=014&aid=0004385293
20200306,"김광수 농협금융 회장, 코로나19 피해기업 일일 상담원 나서","..\rawdata\기업별 관련기사\금융그룹\NH농협금융지주\20200306 김광수 농협금융 회장, 코로나19 피해기업 일일 상담원 나서.md",https://www.fnnews.com/news/202003061326053855
20200306,코로나 태풍에…비상등 켠 5대 금융지주,..\rawdata\기업별 관련기사\_공통\20200306 코로나 태풍에…비상등 켠 5대 금융지주.md,https://www.mk.co.kr/news/economy/view/2020/03/235333/
20200306,"김광수 농협금융 회장, 코로나19 피해기업 일일 상담원 나서","..\rawdata\기업별 관련기사\은행\NH농협은행\20200306 김광수 농협금융 회장, 코로나19 피해기업 일일 상담원 나서.md",https://www.fnnews.com/news/202003061326053855
20200306,"코로나 극복 12조 슈퍼추경, 농업계 위한 대책은 어디에","..\rawdata\기업별 관련기사\은행\NH농협은행\20200306 코로나 극복 12조 슈퍼추경, 농업계 위한 대책은 어디에.md",https://www.nongmin.com/news/NEWS/POL/GOV/320253/view
20200306,코로나 집콕 늘자 自保(자보) 손해율은 뚝,..\rawdata\기업별 관련기사\보험사\손보사\KB손해보험\20200306 코로나 집콕 늘자 自保(자보) 손해율은 뚝.md,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=014&aid=0004385293
20200306,코로나 집콕 늘자 自保(자보) 손해율은 뚝,..\rawdata\기업별 관련기사\보험사\손보사\현대해상\20200306 코로나 집콕 늘자 自保(자보) 손해율은 뚝.md,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=014&aid=0004385293
20200306,코로나 집콕 늘자 自保(자보) 손해율은 뚝,..\rawdata\기업별 관련기사\보험사\손보사\DB손해보험\20200306 코로나 집콕 늘자 自保(자보) 손해율은 뚝.md,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=014&aid=0004385293
20200306,"NH농협은행, 코로나19로 위축된 농가 돕기 나서","..\rawdata\기업별 관련기사\은행\NH농협은행\20200306 NH농협은행, 코로나19로 위축된 농가 돕기 나서.md",http://weekly.hankooki.com/lpage/economy/202003/wk20200306153338146410.htm
20200306,"수수료 수익 의존 '직격탄'…하나카드, 사업다각화로 체질 개선","..\rawdata\기업별 관련기사\카드사\신한카드\20200306 수수료 수익 의존 '직격탄'…하나카드, 사업다각화로 체질 개선.md",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=277&aid=0004637897
20200306,보험업계 '죽을맛'...해외투자 50%로 확대 무산에 기준금리도 인하 가능성,..\rawdata\기업별 관련기사\보험사\생보사\DB생명보험\20200306 보험업계 '죽을맛'...해외투자 50%로 확대 무산에 기준금리도 인하 가능성.md,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=031&aid=0000528562
20200306,"수수료 수익 의존 '직격탄'…하나카드, 사업다각화로 체질 개선","..\rawdata\기업별 관련기사\카드사\우리카드\20200306 수수료 수익 의존 '직격탄'…하나카드, 사업다각화로 체질 개선.md",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=277&aid=0004637897
20200306,보험업계 '죽을맛'...해외투자 50%로 확대 무산에 기준금리도 인하 가능성,..\rawdata\기업별 관련기사\보험사\생보사\한화생명\20200306 보험업계 '죽을맛'...해외투자 50%로 확대 무산에 기준금리도 인하 가능성.md,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=031&aid=0000528562
20200306,보험업계 '죽을맛'...해외투자 50%로 확대 무산에 기준금리도 인하 가능성,..\rawdata\기업별 관련기사\보험사\생보사\동양생명\20200306 보험업계 '죽을맛'...해외투자 50%로 확대 무산에 기준금리도 인하 가능성.md,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=031&aid=0000528562
20200306,보험업계 '죽을맛'...해외투자 50%로 확대 무산에 기준금리도 인하 가능성,..\rawdata\기업별 관련기사\보험사\생보사\미래에셋생명\20200306 보험업계 '죽을맛'...해외투자 50%로 확대 무산에 기준금리도 인하 가능성.md,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=031&aid=0000528562
20200306,보험사 압도하는 법인대리점…설계사 늘고 정착 길어져,..\rawdata\기업별 관련기사\보험사\_공통\20200306 보험사 압도하는 법인대리점…설계사 늘고 정착 길어져.md,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=277&aid=0004638012
20200306,보험업계 '죽을맛'...해외투자 50%로 확대 무산에 기준금리도 인하 가능성,..\rawdata\기업별 관련기사\보험사\생보사\교보생명\20200306 보험업계 '죽을맛'...해외투자 50%로 확대 무산에 기준금리도 인하 가능성.md,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=031&aid=0000528562
20200306,'문콕' 사고에도 뒷목 잡고 입원···'보험사기' 맞습니다,..\rawdata\기업별 관련기사\보험사\_공통\20200306 '문콕' 사고에도 뒷목 잡고 입원···'보험사기' 맞습니다.md,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=011&aid=0003705920
20200306,"수수료 수익 의존 '직격탄'…하나카드, 사업다각화로 체질 개선","..\rawdata\기업별 관련기사\카드사\KB국민카드\20200306 수수료 수익 의존 '직격탄'…하나카드, 사업다각화로 체질 개선.md",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=277&aid=0004637897
20200309,코로나發 초저금리 시대…'인컴형' 자산 뜬다,..\rawdata\기업별 관련기사\은행\신한은행\20200309 코로나發 초저금리 시대…'인컴형' 자산 뜬다.md,https://www.mk.co.kr/news/economy/view/2020/03/243173/
20200309,코로나發 초저금리 시대…'인컴형' 자산 뜬다,..\rawdata\기업별 관련기사\은행\우리은행\20200309 코로나發 초저금리 시대…'인컴형' 자산 뜬다.md,https://www.mk.co.kr/news/economy/view/2020/03/243173/
20200309,"신한카드, 현대캐피탈 렌탈자산 인수..車금융, 속도낸다","..\rawdata\기업별 관련기사\카드사\신한카드\20200309 신한카드, 현대캐피탈 렌탈자산 인수..車금융, 속도낸다.md",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=011&aid=0003707005
20200309,코로나發 초저금리 시대…'인컴형' 자산 뜬다,..\rawdata\기업별 관련기사\은행\KB국민은행\20200309 코로나發 초저금리 시대…'인컴형' 자산 뜬다.md,https://www.mk.co.kr/news/economy/view/2020/03/243173/
20200309,코로나發 초저금리 시대…'인컴형' 자산 뜬다,..\rawdata\기업별 관련기사\은행\하나은행\20200309 코로나發 초저금리 시대…'인컴형' 자산 뜬다.md,https://www.mk.co.kr/news/economy/view/2020/03/243173/
20200309,권광석 우리은행장의 '탕평인사',..\rawdata\기업별 관련기사\은행\우리은행\20200309 권광석 우리은행장의 '탕평인사'.md,https://www.mk.co.kr/news/economy/view/2020/03/243167/
20200309,코스피 4%대 폭락…아시아·유럽 증시 곤두박질,..\rawdata\기업별 관련기사\증권사\_공통\20200309 코스피 4%대 폭락…아시아·유럽 증시 곤두박질.md,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=028&aid=0002488608
20200310,금융도 '언택트' 시대…기술과 만난 금융상품이 웃었다,..\rawdata\기업별 관련기사\은행\KB국민은행\20200310 금융도 '언택트' 시대…기술과 만난 금융상품이 웃었다.md,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004533150
20200310,DLF 여파…전문성 높인 '씨티銀 모델' 확산,..\rawdata\기업별 관련기사\은행\씨티은행\20200310 DLF 여파…전문성 높인 '씨티銀 모델' 확산.md,https://m.mk.co.kr/news/economy/view/2020/03/247419/#
20200310,DLF 여파…전문성 높인 '씨티銀 모델' 확산,..\rawdata\기업별 관련기사\은행\신한은행\20200310 DLF 여파…전문성 높인 '씨티銀 모델' 확산.md,https://m.mk.co.kr/news/economy/view/2020/03/247419/#
20200310,주가 급락 비상대책 한시적 공매도 금지,..\rawdata\기업별 관련기사\증권사\_공통\20200310 주가 급락 비상대책 한시적 공매도 금지.md,https://www.mk.co.kr/news/stock/view/2020/03/247916/
20200310,금융도 '언택트' 시대…기술과 만난 금융상품이 웃었다,..\rawdata\기업별 관련기사\은행\하나은행\20200310 금융도 '언택트' 시대…기술과 만난 금융상품이 웃었다.md,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004533150
20200310,금융도 '언택트' 시대…기술과 만난 금융상품이 웃었다,..\rawdata\기업별 관련기사\카드사\신한카드\20200310 금융도 '언택트' 시대…기술과 만난 금융상품이 웃었다.md,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004533150
20200310,DLF 여파…전문성 높인 '씨티銀 모델' 확산,..\rawdata\기업별 관련기사\은행\NH농협은행\20200310 DLF 여파…전문성 높인 '씨티銀 모델' 확산.md,https://m.mk.co.kr/news/economy/view/2020/03/247419/#
20200310,"KB금융, ESG위원회 신설 지속가능 경영 구축","..\rawdata\기업별 관련기사\금융그룹\KB금융지주\20200310 KB금융, ESG위원회 신설 지속가능 경영 구축.md",https://www.hankyung.com/economy/article/2020030977431
20200310,DLF 여파…전문성 높인 '씨티銀 모델' 확산,..\rawdata\기업별 관련기사\은행\KB국민은행\20200310 DLF 여파…전문성 높인 '씨티銀 모델' 확산.md,https://m.mk.co.kr/news/economy/view/2020/03/247419/#
20200310,금융도 '언택트' 시대…기술과 만난 금융상품이 웃었다,..\rawdata\기업별 관련기사\은행\신한은행\20200310 금융도 '언택트' 시대…기술과 만난 금융상품이 웃었다.md,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004533150
20200310,‘가상자산 제도화’ 기회 만난 금융사…‘블록체인 동맹’ 활발,..\rawdata\기업별 관련기사\은행\_은행공통\20200310 ‘가상자산 제도화’ 기회 만난 금융사…‘블록체인 동맹’ 활발.md,https://www.fnnews.com/news/202003091639584098
20200310,금융도 '언택트' 시대…기술과 만난 금융상품이 웃었다,..\rawdata\기업별 관련기사\보험사\손보사\현대해상\20200310 금융도 '언택트' 시대…기술과 만난 금융상품이 웃었다.md,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004533150
20200310,금융도 '언택트' 시대…기술과 만난 금융상품이 웃었다,..\rawdata\기업별 관련기사\보험사\손보사\삼성화재\20200310 금융도 '언택트' 시대…기술과 만난 금융상품이 웃었다.md,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004533150
20200310,해외송금 뛰어든 국민카드… 핀테크 업체와 본격 경쟁,..\rawdata\기업별 관련기사\카드사\현대카드\20200310 해외송금 뛰어든 국민카드… 핀테크 업체와 본격 경쟁.md,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=014&aid=0004387379
20200310,금융도 '언택트' 시대…기술과 만난 금융상품이 웃었다,..\rawdata\기업별 관련기사\은행\NH농협은행\20200310 금융도 '언택트' 시대…기술과 만난 금융상품이 웃었다.md,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004533150
20200310,금융도 '언택트' 시대…기술과 만난 금융상품이 웃었다,..\rawdata\기업별 관련기사\보험사\생보사\교보생명\20200310 금융도 '언택트' 시대…기술과 만난 금융상품이 웃었다.md,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004533150
20200310,"은행, 저금리·부동산 규제·비이자수익 감소 ‘3중고’","..\rawdata\기업별 관련기사\은행\_은행공통\20200310 은행, 저금리·부동산 규제·비이자수익 감소 ‘3중고’.md",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=014&aid=0004387403
20200310,금융도 '언택트' 시대…기술과 만난 금융상품이 웃었다,..\rawdata\기업별 관련기사\보험사\손보사\DB손해보험\20200310 금융도 '언택트' 시대…기술과 만난 금융상품이 웃었다.md,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004533150
20200310,"우리금융, IMM PE와 함께 푸르덴셜생명 인수전 참여","..\rawdata\기업별 관련기사\금융그룹\우리금융그룹\20200310 우리금융, IMM PE와 함께 푸르덴셜생명 인수전 참여.md",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=018&aid=0004594544
20200310,해외송금 뛰어든 국민카드… 핀테크 업체와 본격 경쟁,..\rawdata\기업별 관련기사\카드사\KB국민카드\20200310 해외송금 뛰어든 국민카드… 핀테크 업체와 본격 경쟁.md,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=014&aid=0004387379
20200311,토스 신용카드 출격…3개월간 3% 적립,..\rawdata\기업별 관련기사\핀테크\토스\20200311 토스 신용카드 출격…3개월간 3% 적립.md,https://www.hankyung.com/economy/article/202003100445i
20200311,"코로나 피해 지원, 문턱 낮추고 속도 높이자…은행들 잰걸음","..\rawdata\기업별 관련기사\은행\하나은행\20200311 코로나 피해 지원, 문턱 낮추고 속도 높이자…은행들 잰걸음.md",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=277&aid=0004640893
20200311,"영국, 코로나19 충격에 기준금리 0.75→0.25%로 긴급 인하","..\rawdata\기업별 관련기사\_공통\20200311 영국, 코로나19 충격에 기준금리 0.75→0.25%로 긴급 인하.md",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=001&aid=0011465994
20200311,"코로나 피해 지원, 문턱 낮추고 속도 높이자…은행들 잰걸음","..\rawdata\기업별 관련기사\은행\KB국민은행\20200311 코로나 피해 지원, 문턱 낮추고 속도 높이자…은행들 잰걸음.md",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=277&aid=0004640893
20200311,"코로나 피해 지원, 문턱 낮추고 속도 높이자…은행들 잰걸음","..\rawdata\기업별 관련기사\은행\신한은행\20200311 코로나 피해 지원, 문턱 낮추고 속도 높이자…은행들 잰걸음.md",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=277&aid=0004640893
20200311,사수하라 1900 구원투수 나선 연기금,..\rawdata\기업별 관련기사\증권사\_공통\20200311 사수하라 1900 구원투수 나선 연기금.md,https://www.hankyung.com/finance/article/202003100055i
20200311,"코로나 피해 지원, 문턱 낮추고 속도 높이자…은행들 잰걸음","..\rawdata\기업별 관련기사\은행\우리은행\20200311 코로나 피해 지원, 문턱 낮추고 속도 높이자…은행들 잰걸음.md",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=277&aid=0004640893
20200311,"코로나 피해 지원, 문턱 낮추고 속도 높이자…은행들 잰걸음","..\rawdata\기업별 관련기사\은행\NH농협은행\20200311 코로나 피해 지원, 문턱 낮추고 속도 높이자…은행들 잰걸음.md",https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=277&aid=0004640893
20200311,소호대출 1년새 17兆 늘린 5대은행..코로나 장기화 땐 연체율 상승 우려,..\rawdata\기업별 관련기사\은행\_은행공통\20200311 소호대출 1년새 17兆 늘린 5대은행..코로나 장기화 땐 연체율 상승 우려.md,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=014&aid=0004388236
20200311,토스 신용카드 출격…3개월간 3% 적립,..\rawdata\기업별 관련기사\카드사\하나카드\20200311 토스 신용카드 출격…3개월간 3% 적립.md,https://www.hankyung.com/economy/article/202003100445i
20200312,역대급 위기 온다…5대 금융지주 수장 올해 사업 전면 재검토,..\rawdata\기업별 관련기사\금융그룹\KB금융지주\20200312 역대급 위기 온다…5대 금융지주 수장 올해 사업 전면 재검토.md,https://m.news.naver.com/read.nhn?mode=LSD&sid1=001&oid=277&aid=0004641674
20200312,역대급 위기 온다…5대 금융지주 수장 올해 사업 전면 재검토,..\rawdata\기업별 관련기사\금융그룹\우리금융그룹\20200312 역대급 위기 온다…5대 금융지주 수장 올해 사업 전면 재검토.md,https://m.news.naver.com/read.nhn?mode=LSD&sid1=001&oid=277&aid=0004641674
